"variabletype" "activitytype" "subjectid" "meanvalue"
"angletbodygyrojerkmean,gravitymean" "standing" 30 0.0328841816898305
"angletbodygyrojerkmean,gravitymean" "laying" 1 0.08443716468
"angletbodygyrojerkmean,gravitymean" "laying" 2 -0.0293710088554167
"angletbodygyrojerkmean,gravitymean" "laying" 3 0.0317261682790323
"angletbodygyrojerkmean,gravitymean" "laying" 4 0.036656730987037
"angletbodygyrojerkmean,gravitymean" "laying" 5 -0.0344420261538462
"angletbodygyrojerkmean,gravitymean" "laying" 6 -0.0350566811964912
"angletbodygyrojerkmean,gravitymean" "laying" 7 0.0486243772639231
"angletbodygyrojerkmean,gravitymean" "laying" 8 0.0137316829166667
"angletbodygyrojerkmean,gravitymean" "laying" 9 0.018204470058
"angletbodygyrojerkmean,gravitymean" "laying" 10 0.0583224275034483
"angletbodygyrojerkmean,gravitymean" "laying" 11 0.0529916131647368
"angletbodygyrojerkmean,gravitymean" "laying" 12 0.0118416841333333
"angletbodygyrojerkmean,gravitymean" "laying" 13 -0.00488786835483871
"angletbodygyrojerkmean,gravitymean" "laying" 14 0.0230340470960784
"angletbodygyrojerkmean,gravitymean" "laying" 15 0.00183580722083333
"angletbodygyrojerkmean,gravitymean" "laying" 16 0.0564784675285714
"angletbodygyrojerkmean,gravitymean" "laying" 17 -0.0530255507746479
"angletbodygyrojerkmean,gravitymean" "laying" 18 0.0290040708784615
"angletbodygyrojerkmean,gravitymean" "laying" 19 -0.0231373792650602
"angletbodygyrojerkmean,gravitymean" "laying" 20 -0.0641137736205882
"angletbodygyrojerkmean,gravitymean" "laying" 21 -0.0414774911111111
"angletbodygyrojerkmean,gravitymean" "laying" 22 0.0510977907694444
"angletbodygyrojerkmean,gravitymean" "laying" 23 0.00520700388888889
"angletbodygyrojerkmean,gravitymean" "laying" 24 0.00824536256944445
"angletbodygyrojerkmean,gravitymean" "laying" 25 0.0263012769410959
"angletbodygyrojerkmean,gravitymean" "laying" 26 -7.91468210526309e-05
"angletbodygyrojerkmean,gravitymean" "laying" 27 -0.0215434865810811
"angletbodygyrojerkmean,gravitymean" "laying" 28 0.05152231346375
"angletbodygyrojerkmean,gravitymean" "laying" 29 0.00342009472173913
"angletbodygyrojerkmean,gravitymean" "laying" 30 0.0173554758285714
"anglex,gravitymean" "walking" 1 -0.729247201052632
"anglex,gravitymean" "walking" 2 -0.66195998
"anglex,gravitymean" "walking" 3 -0.722804013965517
"anglex,gravitymean" "walking" 4 -0.865284280666667
"anglex,gravitymean" "walking" 5 -0.91711397375
"anglex,gravitymean" "walking" 6 -0.806205222982456
"anglex,gravitymean" "walking" 7 -0.747765638245614
"anglex,gravitymean" "walking" 8 -0.684991673958333
"anglex,gravitymean" "walking" 9 -0.844514789230769
"anglex,gravitymean" "walking" 10 -0.858275735471698
"anglex,gravitymean" "walking" 11 -0.770427852881356
"anglex,gravitymean" "walking" 12 -0.8602325152
"anglex,gravitymean" "walking" 13 -0.670859876315789
"anglex,gravitymean" "walking" 14 -0.497783361864407
"anglex,gravitymean" "walking" 15 -0.778195970555556
"anglex,gravitymean" "walking" 16 -0.734720621176471
"anglex,gravitymean" "walking" 17 -0.727020840163934
"anglex,gravitymean" "walking" 18 -0.714313245892857
"anglex,gravitymean" "walking" 19 -0.766280999038462
"anglex,gravitymean" "walking" 20 -0.665519646862745
"anglex,gravitymean" "walking" 21 -0.581070944807692
"anglex,gravitymean" "walking" 22 -0.748809057173913
"anglex,gravitymean" "walking" 23 -0.784798045254237
"anglex,gravitymean" "walking" 24 -0.830330757068966
"anglex,gravitymean" "walking" 25 -0.778510625675676
"anglex,gravitymean" "walking" 26 -0.84921665779661
"anglex,gravitymean" "walking" 27 -0.780893732982456
"anglex,gravitymean" "walking" 28 -0.756715662592593
"anglex,gravitymean" "walking" 29 -0.86177123
"anglex,gravitymean" "walking" 30 -0.861322936769231
"anglex,gravitymean" "walking_upstairs" 1 -0.647195664339623
"anglex,gravitymean" "walking_upstairs" 2 -0.477698945416667
"anglex,gravitymean" "walking_upstairs" 3 -0.600971375423729
"anglex,gravitymean" "walking_upstairs" 4 -0.775483533076923
"anglex,gravitymean" "walking_upstairs" 5 -0.754346294893617
"anglex,gravitymean" "walking_upstairs" 6 -0.679096001568627
"anglex,gravitymean" "walking_upstairs" 7 -0.519312376666667
"anglex,gravitymean" "walking_upstairs" 8 -0.613935211219512
"anglex,gravitymean" "walking_upstairs" 9 -0.704793909183673
"anglex,gravitymean" "walking_upstairs" 10 -0.792289522978723
"anglex,gravitymean" "walking_upstairs" 11 -0.645453650555556
"anglex,gravitymean" "walking_upstairs" 12 -0.740688259615385
"anglex,gravitymean" "walking_upstairs" 13 -0.560140364545455
"anglex,gravitymean" "walking_upstairs" 14 -0.37967443537037
"anglex,gravitymean" "walking_upstairs" 15 -0.696282654166667
"anglex,gravitymean" "walking_upstairs" 16 -0.545576641372549
"anglex,gravitymean" "walking_upstairs" 17 -0.572547818333333
"anglex,gravitymean" "walking_upstairs" 18 -0.634012999827586
"anglex,gravitymean" "walking_upstairs" 19 -0.54383051775
"anglex,gravitymean" "walking_upstairs" 20 -0.472420544509804
"anglex,gravitymean" "walking_upstairs" 21 -0.467414943829787
"anglex,gravitymean" "walking_upstairs" 22 -0.656388436904762
"anglex,gravitymean" "walking_upstairs" 23 -0.585360400392157
"anglex,gravitymean" "walking_upstairs" 24 -0.682918761186441
"anglex,gravitymean" "walking_upstairs" 25 -0.750122416615385
"anglex,gravitymean" "walking_upstairs" 26 -0.775023344545455
"anglex,gravitymean" "walking_upstairs" 27 -0.624493001372549
"anglex,gravitymean" "walking_upstairs" 28 -0.582762521568627
"anglex,gravitymean" "walking_upstairs" 29 -0.785485346122449
"anglex,gravitymean" "walking_upstairs" 30 -0.790114314461538
"anglex,gravitymean" "walking_downstairs" 1 -0.744483753469388
"anglex,gravitymean" "walking_downstairs" 2 -0.624985569787234
"anglex,gravitymean" "walking_downstairs" 3 -0.766823525918367
"anglex,gravitymean" "walking_downstairs" 4 -0.852409054444444
"anglex,gravitymean" "walking_downstairs" 5 -0.947116527659574
"anglex,gravitymean" "walking_downstairs" 6 -0.804077122291667
"anglex,gravitymean" "walking_downstairs" 7 -0.778027535744681
"anglex,gravitymean" "walking_downstairs" 8 -0.734180207105263
"anglex,gravitymean" "walking_downstairs" 9 -0.87432492047619
"anglex,gravitymean" "walking_downstairs" 10 -0.877914983947368
"anglex,gravitymean" "walking_downstairs" 11 -0.780245904347826
"anglex,gravitymean" "walking_downstairs" 12 -0.828474130434783
"anglex,gravitymean" "walking_downstairs" 13 -0.764965780212766
"anglex,gravitymean" "walking_downstairs" 14 -0.526550287333333
"anglex,gravitymean" "walking_downstairs" 15 -0.829411894285714
"anglex,gravitymean" "walking_downstairs" 16 -0.731151421702128
"anglex,gravitymean" "walking_downstairs" 17 -0.754580714565217
"anglex,gravitymean" "walking_downstairs" 18 -0.743605738727273
"anglex,gravitymean" "walking_downstairs" 19 -0.741842548461538
"anglex,gravitymean" "walking_downstairs" 20 -0.725888626888889
"anglex,gravitymean" "walking_downstairs" 21 -0.609997020444444
"anglex,gravitymean" "walking_downstairs" 22 -0.774881513611111
"anglex,gravitymean" "walking_downstairs" 23 -0.816592367407407
"anglex,gravitymean" "walking_downstairs" 24 -0.819838803818182
"anglex,gravitymean" "walking_downstairs" 25 -0.779900815862069
"anglex,gravitymean" "walking_downstairs" 26 -0.8435735374
"anglex,gravitymean" "walking_downstairs" 27 -0.776271949318182
"anglex,gravitymean" "walking_downstairs" 28 -0.750481451521739
"anglex,gravitymean" "walking_downstairs" 29 -0.896443993958333
"anglex,gravitymean" "walking_downstairs" 30 -0.883136180645161
"anglex,gravitymean" "sitting" 1 -0.591247480212766
"anglex,gravitymean" "sitting" 2 -0.774436094565217
"anglex,gravitymean" "sitting" 3 -0.759811921923077
"anglex,gravitymean" "sitting" 4 -0.7102762428
"anglex,gravitymean" "sitting" 5 -0.730101663409091
"anglex,gravitymean" "sitting" 6 -0.784772392909091
"anglex,gravitymean" "sitting" 7 -0.930654288541667
"anglex,gravitymean" "sitting" 8 -0.616080375869565
"anglex,gravitymean" "sitting" 9 -0.8064137502
"anglex,gravitymean" "sitting" 10 -0.542518750925926
"anglex,gravitymean" "sitting" 11 -0.663459875471698
"anglex,gravitymean" "sitting" 12 -0.826322427058824
"anglex,gravitymean" "sitting" 13 -0.788776798979592
"anglex,gravitymean" "sitting" 14 -0.804409417777778
"anglex,gravitymean" "sitting" 15 -0.734755767966102
"anglex,gravitymean" "sitting" 16 -0.79971926884058
"anglex,gravitymean" "sitting" 17 -0.81445408953125
"anglex,gravitymean" "sitting" 18 -0.740786431578947
"anglex,gravitymean" "sitting" 19 -0.304548450821918
"anglex,gravitymean" "sitting" 20 -0.764207058787879
"anglex,gravitymean" "sitting" 21 -0.809146631647059
"anglex,gravitymean" "sitting" 22 -0.606494097903226
"anglex,gravitymean" "sitting" 23 -0.798066761764706
"anglex,gravitymean" "sitting" 24 -0.765209814558824
"anglex,gravitymean" "sitting" 25 -0.701692020615385
"anglex,gravitymean" "sitting" 26 -0.564801133448718
"anglex,gravitymean" "sitting" 27 -0.630309218285714
"anglex,gravitymean" "sitting" 28 -0.689362179583333
"anglex,gravitymean" "sitting" 29 -0.671099939833333
"anglex,gravitymean" "sitting" 30 -0.596305441612903
"anglex,gravitymean" "standing" 1 -0.743407887924528
"anglex,gravitymean" "standing" 2 -0.627180076111111
"anglex,gravitymean" "standing" 3 -0.71190381557377
"anglex,gravitymean" "standing" 4 -0.831044401607143
"anglex,gravitymean" "standing" 5 -0.862767277857143
"anglex,gravitymean" "standing" 6 -0.759500275087719
"anglex,gravitymean" "standing" 7 -0.81912357754717
"anglex,gravitymean" "standing" 8 -0.840839661296296
"anglex,gravitymean" "standing" 9 -0.859607609333333
"anglex,gravitymean" "standing" 10 -0.817648123636364
"anglex,gravitymean" "standing" 11 -0.801986404255319
"anglex,gravitymean" "standing" 12 -0.792684913278689
"anglex,gravitymean" "standing" 13 -0.741685939122807
"anglex,gravitymean" "standing" 14 -0.6015810145
"anglex,gravitymean" "standing" 15 -0.841919933584906
"anglex,gravitymean" "standing" 16 -0.788613521153846
"anglex,gravitymean" "standing" 17 -0.66226282474359
"anglex,gravitymean" "standing" 18 -0.77468191260274
"anglex,gravitymean" "standing" 19 -0.76209297260274
"anglex,gravitymean" "standing" 20 -0.69701143369863
"anglex,gravitymean" "standing" 21 -0.611235625168539
"anglex,gravitymean" "standing" 22 -0.788451559206349
"anglex,gravitymean" "standing" 23 -0.753773237352941
"anglex,gravitymean" "standing" 24 -0.857865246521739
"anglex,gravitymean" "standing" 25 -0.745256263243243
"anglex,gravitymean" "standing" 26 -0.853150767162162
"anglex,gravitymean" "standing" 27 -0.8334225635
"anglex,gravitymean" "standing" 28 -0.767174065189873
"anglex,gravitymean" "standing" 29 -0.923515760769231
"anglex,gravitymean" "standing" 30 -0.878159091355932
"anglex,gravitymean" "laying" 1 0.4267062264
"anglex,gravitymean" "laying" 2 0.617423415625
"anglex,gravitymean" "laying" 3 0.423505857096774
"anglex,gravitymean" "laying" 4 0.553489757592593
"anglex,gravitymean" "laying" 5 0.598732659615385
"anglex,gravitymean" "laying" 6 0.593394403508772
"anglex,gravitymean" "laying" 7 0.612487997884615
"anglex,gravitymean" "laying" 8 0.542597408518519
"anglex,gravitymean" "laying" 9 0.6688739754
"anglex,gravitymean" "laying" 10 0.577222397758621
"anglex,gravitymean" "laying" 11 0.345277759649123
"anglex,gravitymean" "laying" 12 0.523178415166667
"anglex,gravitymean" "laying" 13 0.361210751451613
"anglex,gravitymean" "laying" 14 0.349115950039216
"anglex,gravitymean" "laying" 15 0.372891310277778
"anglex,gravitymean" "laying" 16 0.398207971714286
"anglex,gravitymean" "laying" 17 0.395076582253521
"anglex,gravitymean" "laying" 18 0.410902149384615
"anglex,gravitymean" "laying" 19 0.737784354819277
"anglex,gravitymean" "laying" 20 0.589963054264706
"anglex,gravitymean" "laying" 21 0.377040938888889
"anglex,gravitymean" "laying" 22 0.552457232083333
"anglex,gravitymean" "laying" 23 0.533234986111111
"anglex,gravitymean" "laying" 24 0.510360052361111
"anglex,gravitymean" "laying" 25 0.586050049726027
"anglex,gravitymean" "laying" 26 0.695743517105263
"anglex,gravitymean" "laying" 27 0.631986244324324
"anglex,gravitymean" "laying" 28 0.603392467625
"anglex,gravitymean" "laying" 29 0.501421273913043
"anglex,gravitymean" "laying" 30 0.499848737857143
"angley,gravitymean" "walking" 1 0.276953023473684
"angley,gravitymean" "walking" 2 0.321443011864407
"angley,gravitymean" "walking" 3 0.262491889655172
"angley,gravitymean" "walking" 4 0.1425101785
"angley,gravitymean" "walking" 5 0.152461602857143
"angley,gravitymean" "walking" 6 0.230443600877193
"angley,gravitymean" "walking" 7 0.192339300350877
"angley,gravitymean" "walking" 8 0.231918891041667
"angley,gravitymean" "walking" 9 0.105281462134615
"angley,gravitymean" "walking" 10 0.141082256018868
"angley,gravitymean" "walking" 11 0.228650907627119
"angley,gravitymean" "walking" 12 0.1903506524
"angley,gravitymean" "walking" 13 0.277956892631579
"angley,gravitymean" "walking" 14 0.269740565084746
"angley,gravitymean" "walking" 15 0.243545333703704
"angley,gravitymean" "walking" 16 0.129418360588235
"angley,gravitymean" "walking" 17 0.207186541803279
"angley,gravitymean" "walking" 18 0.258089346428571
"angley,gravitymean" "walking" 19 0.23758545
"angley,gravitymean" "walking" 20 0.322447638431373
"angley,gravitymean" "walking" 21 0.340237707884615
"angley,gravitymean" "walking" 22 0.262107576956522
"angley,gravitymean" "walking" 23 0.194885322372881
"angley,gravitymean" "walking" 24 0.162412044137931
"angley,gravitymean" "walking" 25 0.170914295810811
"angley,gravitymean" "walking" 26 0.175450599830508
"angley,gravitymean" "walking" 27 0.21187518122807
"angley,gravitymean" "walking" 28 0.240524462592593
"angley,gravitymean" "walking" 29 0.170953057735849
"angley,gravitymean" "walking" 30 0.191625551538462
"angley,gravitymean" "walking_upstairs" 1 0.334763277358491
"angley,gravitymean" "walking_upstairs" 2 0.373749042708333
"angley,gravitymean" "walking_upstairs" 3 0.346985015762712
"angley,gravitymean" "walking_upstairs" 4 0.243389231923077
"angley,gravitymean" "walking_upstairs" 5 0.266611003404255
"angley,gravitymean" "walking_upstairs" 6 0.318508028823529
"angley,gravitymean" "walking_upstairs" 7 0.248699244117647
"angley,gravitymean" "walking_upstairs" 8 0.285922798780488
"angley,gravitymean" "walking_upstairs" 9 0.109375558383673
"angley,gravitymean" "walking_upstairs" 10 0.121840871425532
"angley,gravitymean" "walking_upstairs" 11 0.321428288888889
"angley,gravitymean" "walking_upstairs" 12 0.261185188461538
"angley,gravitymean" "walking_upstairs" 13 0.330945829818182
"angley,gravitymean" "walking_upstairs" 14 0.311607140555556
"angley,gravitymean" "walking_upstairs" 15 0.300676034583333
"angley,gravitymean" "walking_upstairs" 16 0.138773099601961
"angley,gravitymean" "walking_upstairs" 17 0.279992530833333
"angley,gravitymean" "walking_upstairs" 18 0.302327241896552
"angley,gravitymean" "walking_upstairs" 19 0.3529176155
"angley,gravitymean" "walking_upstairs" 20 0.42476122745098
"angley,gravitymean" "walking_upstairs" 21 0.386758519148936
"angley,gravitymean" "walking_upstairs" 22 0.317875941428571
"angley,gravitymean" "walking_upstairs" 23 0.232358364313726
"angley,gravitymean" "walking_upstairs" 24 0.247122399830508
"angley,gravitymean" "walking_upstairs" 25 0.233730368
"angley,gravitymean" "walking_upstairs" 26 0.253034782909091
"angley,gravitymean" "walking_upstairs" 27 0.241188973137255
"angley,gravitymean" "walking_upstairs" 28 0.314725065882353
"angley,gravitymean" "walking_upstairs" 29 0.241437145306122
"angley,gravitymean" "walking_upstairs" 30 0.240975413230769
"angley,gravitymean" "walking_downstairs" 1 0.267245784693878
"angley,gravitymean" "walking_downstairs" 2 0.311800312978723
"angley,gravitymean" "walking_downstairs" 3 0.240927177346939
"angley,gravitymean" "walking_downstairs" 4 0.1265381706
"angley,gravitymean" "walking_downstairs" 5 0.125876924702128
"angley,gravitymean" "walking_downstairs" 6 0.232771541666667
"angley,gravitymean" "walking_downstairs" 7 0.17298945106383
"angley,gravitymean" "walking_downstairs" 8 0.213262025526316
"angley,gravitymean" "walking_downstairs" 9 0.1080891515
"angley,gravitymean" "walking_downstairs" 10 0.128310641026316
"angley,gravitymean" "walking_downstairs" 11 0.221263763913043
"angley,gravitymean" "walking_downstairs" 12 0.206774836956522
"angley,gravitymean" "walking_downstairs" 13 0.228575047234043
"angley,gravitymean" "walking_downstairs" 14 0.266238826444444
"angley,gravitymean" "walking_downstairs" 15 0.200250656666667
"angley,gravitymean" "walking_downstairs" 16 0.123723224093617
"angley,gravitymean" "walking_downstairs" 17 0.18768213
"angley,gravitymean" "walking_downstairs" 18 0.238556966545455
"angley,gravitymean" "walking_downstairs" 19 0.236000626923077
"angley,gravitymean" "walking_downstairs" 20 0.275497021555556
"angley,gravitymean" "walking_downstairs" 21 0.331093236666667
"angley,gravitymean" "walking_downstairs" 22 0.238387356388889
"angley,gravitymean" "walking_downstairs" 23 0.160335424259259
"angley,gravitymean" "walking_downstairs" 24 0.171762154727273
"angley,gravitymean" "walking_downstairs" 25 0.133510786896552
"angley,gravitymean" "walking_downstairs" 26 0.1388694382
"angley,gravitymean" "walking_downstairs" 27 0.198441892954545
"angley,gravitymean" "walking_downstairs" 28 0.246322557391304
"angley,gravitymean" "walking_downstairs" 29 0.136459860416667
"angley,gravitymean" "walking_downstairs" 30 0.170911323870968
"angley,gravitymean" "sitting" 1 -0.0604660253808511
"angley,gravitymean" "sitting" 2 0.155857278304348
"angley,gravitymean" "sitting" 3 -0.00632480140384615
"angley,gravitymean" "sitting" 4 -0.07099878796
"angley,gravitymean" "sitting" 5 -0.0384493972045455
"angley,gravitymean" "sitting" 6 0.0360512934927273
"angley,gravitymean" "sitting" 7 0.079731682625
"angley,gravitymean" "sitting" 8 -0.0866948140826087
"angley,gravitymean" "sitting" 9 0.1131528324
"angley,gravitymean" "sitting" 10 0.108799259925926
"angley,gravitymean" "sitting" 11 -0.0686398358490566
"angley,gravitymean" "sitting" 12 0.0252192275666667
"angley,gravitymean" "sitting" 13 0.0119882938979592
"angley,gravitymean" "sitting" 14 0.108708410814815
"angley,gravitymean" "sitting" 15 -0.0659028501152542
"angley,gravitymean" "sitting" 16 0.142999748768116
"angley,gravitymean" "sitting" 17 0.085758277453125
"angley,gravitymean" "sitting" 18 -0.00746888583912281
"angley,gravitymean" "sitting" 19 -0.176317791671233
"angley,gravitymean" "sitting" 20 0.0329072161772727
"angley,gravitymean" "sitting" 21 0.0683217701176471
"angley,gravitymean" "sitting" 22 -0.0624642647935484
"angley,gravitymean" "sitting" 23 -2.2258617647059e-05
"angley,gravitymean" "sitting" 24 -0.0426557026279412
"angley,gravitymean" "sitting" 25 -0.0645664581230769
"angley,gravitymean" "sitting" 26 -0.0779302425448718
"angley,gravitymean" "sitting" 27 -0.0662284828
"angley,gravitymean" "sitting" 28 0.160675070619306
"angley,gravitymean" "sitting" 29 -0.0233932289533333
"angley,gravitymean" "sitting" 30 0.00103946516129032
"angley,gravitymean" "standing" 1 0.270175032830189
"angley,gravitymean" "standing" 2 0.337937911666667
"angley,gravitymean" "standing" 3 0.289824125737705
"angley,gravitymean" "standing" 4 0.135778706071429
"angley,gravitymean" "standing" 5 0.110446445178571
"angley,gravitymean" "standing" 6 0.240854577192982
"angley,gravitymean" "standing" 7 0.164011262264151
"angley,gravitymean" "standing" 8 0.145565477037037
"angley,gravitymean" "standing" 9 0.0909985561777778
"angley,gravitymean" "standing" 10 0.112597078427273
"angley,gravitymean" "standing" 11 0.201762944893617
"angley,gravitymean" "standing" 12 0.232979146393443
"angley,gravitymean" "standing" 13 0.247241071929825
"angley,gravitymean" "standing" 14 0.2380634805
"angley,gravitymean" "standing" 15 0.196111096792453
"angley,gravitymean" "standing" 16 0.123302384871795
"angley,gravitymean" "standing" 17 0.260217512307692
"angley,gravitymean" "standing" 18 0.223141827534247
"angley,gravitymean" "standing" 19 0.236858175068493
"angley,gravitymean" "standing" 20 0.295461318356164
"angley,gravitymean" "standing" 21 0.322136212359551
"angley,gravitymean" "standing" 22 0.238437296507937
"angley,gravitymean" "standing" 23 0.164030936176471
"angley,gravitymean" "standing" 24 0.182908385362319
"angley,gravitymean" "standing" 25 0.192584861621622
"angley,gravitymean" "standing" 26 0.179639743783784
"angley,gravitymean" "standing" 27 0.212369686125
"angley,gravitymean" "standing" 28 0.252996898481013
"angley,gravitymean" "standing" 29 0.123792900830769
"angley,gravitymean" "standing" 30 0.152285940677966
"angley,gravitymean" "laying" 1 -0.52034381798
"angley,gravitymean" "laying" 2 -0.519732551458333
"angley,gravitymean" "laying" 3 -0.630062847096774
"angley,gravitymean" "laying" 4 -0.763217167407407
"angley,gravitymean" "laying" 5 -0.825299860384615
"angley,gravitymean" "laying" 6 -0.874567701929825
"angley,gravitymean" "laying" 7 -0.207518642153846
"angley,gravitymean" "laying" 8 -0.400681373333333
"angley,gravitymean" "laying" 9 0.1707890725
"angley,gravitymean" "laying" 10 0.213834852672414
"angley,gravitymean" "laying" 11 -0.813130779824561
"angley,gravitymean" "laying" 12 -0.6500380555
"angley,gravitymean" "laying" 13 -0.475624695645161
"angley,gravitymean" "laying" 14 -0.277020596862745
"angley,gravitymean" "laying" 15 -0.719412830416667
"angley,gravitymean" "laying" 16 0.0982209111428571
"angley,gravitymean" "laying" 17 -0.426235558450704
"angley,gravitymean" "laying" 18 -0.512391751230769
"angley,gravitymean" "laying" 19 -0.476491760481928
"angley,gravitymean" "laying" 20 -0.656294175441177
"angley,gravitymean" "laying" 21 -0.364984985222222
"angley,gravitymean" "laying" 22 -0.399009865138889
"angley,gravitymean" "laying" 23 -0.232646383194444
"angley,gravitymean" "laying" 24 -0.494414754583333
"angley,gravitymean" "laying" 25 -0.452959325273973
"angley,gravitymean" "laying" 26 -0.557477087236842
"angley,gravitymean" "laying" 27 -0.335722056216216
"angley,gravitymean" "laying" 28 -0.02646734825
"angley,gravitymean" "laying" 29 -0.573422049130435
"angley,gravitymean" "laying" 30 -0.492287025857143
"anglez,gravitymean" "walking" 1 0.0688589119894737
"anglez,gravitymean" "walking" 2 -0.0368892833067797
"anglez,gravitymean" "walking" 3 0.117403280068966
"anglez,gravitymean" "walking" 4 -0.0675179863833333
"anglez,gravitymean" "walking" 5 0.02003381474925
"anglez,gravitymean" "walking" 6 -0.00130364271742105
"anglez,gravitymean" "walking" 7 0.135380525087719
"anglez,gravitymean" "walking" 8 0.153861202291667
"anglez,gravitymean" "walking" 9 0.103849947479269
"anglez,gravitymean" "walking" 10 -0.0165720954830189
"anglez,gravitymean" "walking" 11 -0.0716213475762712
"anglez,gravitymean" "walking" 12 0.04684284012
"anglez,gravitymean" "walking" 13 0.113777056904404
"anglez,gravitymean" "walking" 14 0.325065094745763
"anglez,gravitymean" "walking" 15 -0.0307724957055556
"anglez,gravitymean" "walking" 16 0.174356318431373
"anglez,gravitymean" "walking" 17 0.155074008229508
"anglez,gravitymean" "walking" 18 0.0647930851785714
"anglez,gravitymean" "walking" 19 0.0847615795576923
"anglez,gravitymean" "walking" 20 0.0462280993401961
"anglez,gravitymean" "walking" 21 0.176041617115385
"anglez,gravitymean" "walking" 22 0.0054581015
"anglez,gravitymean" "walking" 23 0.134716005084746
"anglez,gravitymean" "walking" 24 0.120121440172414
"anglez,gravitymean" "walking" 25 -0.111244249918919
"anglez,gravitymean" "walking" 26 -0.054232685440678
"anglez,gravitymean" "walking" 27 0.110064619157895
"anglez,gravitymean" "walking" 28 0.1093028185
"anglez,gravitymean" "walking" 29 -0.0450589469735849
"anglez,gravitymean" "walking" 30 0.0244499703709231
"anglez,gravitymean" "walking_upstairs" 1 0.0741663682075472
"anglez,gravitymean" "walking_upstairs" 2 0.165147457953125
"anglez,gravitymean" "walking_upstairs" 3 0.134293701288136
"anglez,gravitymean" "walking_upstairs" 4 -0.0368022039115385
"anglez,gravitymean" "walking_upstairs" 5 0.0378686889744681
"anglez,gravitymean" "walking_upstairs" 6 0.0345334914843137
"anglez,gravitymean" "walking_upstairs" 7 0.312061603254902
"anglez,gravitymean" "walking_upstairs" 8 0.160697390356098
"anglez,gravitymean" "walking_upstairs" 9 0.212332932142857
"anglez,gravitymean" "walking_upstairs" 10 0.00579155151340426
"anglez,gravitymean" "walking_upstairs" 11 -0.0805376936666667
"anglez,gravitymean" "walking_upstairs" 12 0.0705748215448077
"anglez,gravitymean" "walking_upstairs" 13 0.1690195284
"anglez,gravitymean" "walking_upstairs" 14 0.390444368518519
"anglez,gravitymean" "walking_upstairs" 15 -0.0346700269020833
"anglez,gravitymean" "walking_upstairs" 16 0.293497544705882
"anglez,gravitymean" "walking_upstairs" 17 0.23325887375
"anglez,gravitymean" "walking_upstairs" 18 0.0969887787413793
"anglez,gravitymean" "walking_upstairs" 19 0.1793526235
"anglez,gravitymean" "walking_upstairs" 20 0.114237177876471
"anglez,gravitymean" "walking_upstairs" 21 0.241093136595745
"anglez,gravitymean" "walking_upstairs" 22 0.0891294692238095
"anglez,gravitymean" "walking_upstairs" 23 0.277962284705882
"anglez,gravitymean" "walking_upstairs" 24 0.181479912372881
"anglez,gravitymean" "walking_upstairs" 25 -0.0545542417876923
"anglez,gravitymean" "walking_upstairs" 26 0.0231785948890909
"anglez,gravitymean" "walking_upstairs" 27 0.232688028039216
"anglez,gravitymean" "walking_upstairs" 28 0.209000813137255
"anglez,gravitymean" "walking_upstairs" 29 -0.00950628416938775
"anglez,gravitymean" "walking_upstairs" 30 0.0373906500215385
"anglez,gravitymean" "walking_downstairs" 1 0.0650047072244898
"anglez,gravitymean" "walking_downstairs" 2 0.0537293985574468
"anglez,gravitymean" "walking_downstairs" 3 0.0932212612040816
"anglez,gravitymean" "walking_downstairs" 4 -0.0832015467555555
"anglez,gravitymean" "walking_downstairs" 5 0.00648109544829787
"anglez,gravitymean" "walking_downstairs" 6 0.0239615746072917
"anglez,gravitymean" "walking_downstairs" 7 0.1316399086
"anglez,gravitymean" "walking_downstairs" 8 0.123085450154737
"anglez,gravitymean" "walking_downstairs" 9 0.0810164383095238
"anglez,gravitymean" "walking_downstairs" 10 -0.00811530789386842
"anglez,gravitymean" "walking_downstairs" 11 -0.0709612617173913
"anglez,gravitymean" "walking_downstairs" 12 0.0610767198478261
"anglez,gravitymean" "walking_downstairs" 13 0.0880783817580851
"anglez,gravitymean" "walking_downstairs" 14 0.303781233333333
"anglez,gravitymean" "walking_downstairs" 15 -0.034021550472619
"anglez,gravitymean" "walking_downstairs" 16 0.180955706382979
"anglez,gravitymean" "walking_downstairs" 17 0.135724922673913
"anglez,gravitymean" "walking_downstairs" 18 0.0564579905272727
"anglez,gravitymean" "walking_downstairs" 19 0.114011882
"anglez,gravitymean" "walking_downstairs" 20 0.0414395443846667
"anglez,gravitymean" "walking_downstairs" 21 0.153317356444444
"anglez,gravitymean" "walking_downstairs" 22 -0.00753626194444445
"anglez,gravitymean" "walking_downstairs" 23 0.131746438444444
"anglez,gravitymean" "walking_downstairs" 24 0.1200578956
"anglez,gravitymean" "walking_downstairs" 25 -0.133506944172414
"anglez,gravitymean" "walking_downstairs" 26 -0.0868762146
"anglez,gravitymean" "walking_downstairs" 27 0.121082833318182
"anglez,gravitymean" "walking_downstairs" 28 0.106981081586957
"anglez,gravitymean" "walking_downstairs" 29 -0.0434252902375
"anglez,gravitymean" "walking_downstairs" 30 0.00139127310645161
"anglez,gravitymean" "sitting" 1 -0.218017225106383
"anglez,gravitymean" "sitting" 2 -0.118224398621739
"anglez,gravitymean" "sitting" 3 -0.0783934904807692
"anglez,gravitymean" "sitting" 4 -0.0563298907436
"anglez,gravitymean" "sitting" 5 -0.0806862754545455
